0.126553,-0.383893,-0.089879,-0.124419,-0.074619,-0.098655,0.201816
0.121233,-0.372732,-0.085762,-0.117941,-0.070720,-0.096057,0.195325
0.115783,-0.360641,-0.081601,-0.111494,-0.066841,-0.093246,0.188422
0.110215,-0.347616,-0.077405,-0.105089,-0.062991,-0.090216,0.181114
0.104548,-0.333672,-0.073184,-0.098740,-0.059174,-0.086967,0.173417
0.098799,-0.318840,-0.068949,-0.092459,-0.055402,-0.083501,0.165350
0.092987,-0.303171,-0.064712,-0.086260,-0.051681,-0.079823,0.156944
0.087134,-0.286736,-0.060485,-0.080159,-0.048020,-0.075942,0.148233
0.081263,-0.269633,-0.056280,-0.074170,-0.044426,-0.071872,0.139262
0.075397,-0.251973,-0.052113,-0.068304,-0.040908,-0.067632,0.130082
0.069563,-0.233884,-0.047995,-0.062578,-0.037476,-0.063245,0.120746
0.063786,-0.215515,-0.043942,-0.057005,-0.034137,-0.058736,0.111319
0.058093,-0.197020,-0.039969,-0.051602,-0.030898,-0.054138,0.101865
0.052511,-0.178564,-0.036091,-0.046382,-0.027770,-0.049486,0.092453
0.047067,-0.160310,-0.032323,-0.041357,-0.024762,-0.044816,0.083154
0.041790,-0.142426,-0.028681,-0.036546,-0.021879,-0.040170,0.074039
0.036707,-0.125071,-0.025181,-0.031961,-0.019134,-0.035588,0.065179
0.031844,-0.108391,-0.021839,-0.027620,-0.016535,-0.031114,0.056641
0.027230,-0.092529,-0.018673,-0.023535,-0.014089,-0.026790,0.048493
0.022890,-0.077610,-0.015696,-0.019722,-0.011806,-0.022657,0.040797
0.018850,-0.063746,-0.012927,-0.016195,-0.009696,-0.018757,0.033612
0.015136,-0.051041,-0.010382,-0.012973,-0.007765,-0.015130,0.026993
0.011772,-0.039581,-0.008077,-0.010068,-0.006028,-0.011814,0.020993
0.008782,-0.029445,-0.006027,-0.007499,-0.004489,-0.008842,0.015657
0.006191,-0.020699,-0.004250,-0.005279,-0.003160,-0.006250,0.011034
0.004021,-0.013411,-0.002761,-0.003423,-0.002049,-0.004068,0.007164
0.002294,-0.007637,-0.001576,-0.001953,-0.001168,-0.002324,0.004086
0.001034,-0.003437,-0.000710,-0.000880,-0.000526,-0.001049,0.001841
0.000262,-0.000870,-0.000180,-0.000223,-0.000133,-0.000266,0.000467
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001232,0.003121,0.006531,0.004674,0.003721,-0.001822,-0.002771
-0.004730,0.011934,0.025347,0.017882,0.014228,-0.006940,-0.010628
